ID,SDMVPSU,SDMVSTRA,WTMEC8YR,WTDR8YR,WTSVOC8Y,WTSHM8YR,WTSPO8YR,WTSAU8YR,WTSAF8YR,WTSCI8YR,WTSPH8YR
24856,24856,2,72042.21006,NA,NA,NA,NA,NA,NA,NA,NA
24857,24857,2,38603.91134,NA,NA,NA,NA,NA,27151.44511,NA,NA
24858,24858,1,40323.73871,34640.32202,0.5,NA,5561.640373,NA,NA,NA,3999.819746
24859,24859,2,8008.063992,NA,0.5,NA,NA,NA,NA,0,NA
24860,24860,1,20699.20674,NA,NA,NA,4197.175788,NA,15386.22216,NA,12537.52904
24861,24861,1,7947.341082,NA,NA,NA,1698.646517,NA,NA,NA,3966.890981
24862,24862,2,29328.65235,NA,NA,NA,13589.21784,NA,25997.85114,NA,9336.496322
24863,24863,2,89836.63681,NA,NA,54473.875,41431.8135,NA,73097.2928,NA,38964.6497
24864,24864,2,10918.24638,8555.327121,NA,NA,8174.18741,NA,NA,NA,NA
24865,24865,2,5732.762764,NA,NA,NA,906.7787197,NA,NA,NA,NA
24866,24866,1,8755.336744,NA,NA,NA,3273.377018,NA,7036.808515,NA,2708.975334
24867,24867,1,80864.44327,NA,NA,NA,12565.63428,NA,NA,63711.42438,8868.521654
24868,24868,1,7300.995115,3891.054551,NA,5402.825,1950.665097,NA,NA,NA,1620.706087
24869,24869,2,10069.09487,7041.991017,NA,NA,3715.186599,NA,NA,NA,3074.607295
24870,24870,2,5905.60566,NA,0.4,3265.4575,803.0499757,NA,4891.3698,NA,1787.57397
24871,24871,2,13757.39293,10160.20845,NA,NA,2711.719148,NA,NA,NA,2210.00328
24872,24872,2,25594.98551,15755.85541,NA,NA,14399.25487,NA,NA,NA,22540.59713
24873,24873,2,5812.59075,NA,NA,NA,2546.58083,NA,NA,NA,2209.276922
24874,24874,1,5173.748685,NA,NA,NA,1099.698403,NA,NA,NA,2865.876965
24875,24875,2,11208.58036,NA,NA,NA,NA,NA,NA,NA,NA
24876,24876,1,21351.25694,NA,NA,14752.86,11582.59502,NA,NA,16529.90133,11448.19609
24877,24877,2,23640.32969,NA,NA,NA,NA,NA,NA,NA,NA
24878,24878,1,42256.84448,NA,NA,NA,23406.37979,NA,NA,36819.96044,19107.41868
24879,24879,1,10198.04142,NA,NA,7556.7525,4629.15325,NA,9186.007605,NA,3474.963354
24880,24880,1,12864.40129,11445.6616,NA,NA,3533.111749,NA,NA,NA,8229.025622
24881,24881,1,24333.52322,NA,NA,NA,2715.457238,13452.5473,NA,23077.4174,2256.132066
24882,24882,2,6253.777848,NA,NA,NA,1198.664989,NA,NA,NA,916.811957
24883,24883,2,79904.13939,65081.09131,0.5,NA,37736.27782,54279.6368,NA,NA,35489.17419
24884,24884,1,6872.987315,NA,NA,NA,936.7416744,NA,5218.812356,NA,722.7557088
24885,24885,1,3864.567821,NA,NA,NA,637.4326373,NA,NA,NA,1283.626854
24886,24886,1,4346.330001,NA,NA,NA,597.7576112,NA,NA,2994.981796,439.000068
24887,24887,2,23201.53275,NA,NA,NA,4881.587073,NA,0,NA,3978.40737
24888,24888,1,49556.17158,38970.68205,NA,NA,7576.274879,NA,NA,NA,5347.152108
24889,24889,2,12759.567,NA,NA,7851.5,1913.343524,NA,NA,9012.514954,3994.018426
24890,24890,1,3719.117478,NA,NA,NA,1917.758945,NA,NA,NA,NA
24891,24891,1,14909.6157,NA,NA,8560.85,9768.814091,NA,11983.104,NA,13444.86907
24892,24892,2,3759.812289,NA,NA,2607,942.7322528,NA,2798.379716,NA,691.9547536
24893,24893,1,46964.08674,NA,NA,NA,NA,NA,NA,NA,NA
24894,24894,1,53756.01824,NA,0.5,34342.925,8389.410343,NA,43115.74503,NA,17452.05487
24895,24895,2,7453.42491,NA,NA,NA,1162.809576,NA,NA,6542.272785,964.5695564
24896,24896,1,5978.385597,NA,NA,NA,2053.239843,NA,NA,NA,2753.8386
24897,24897,1,24726.3912,21105.876,0.5,NA,3231.562981,NA,NA,NA,2633.666836
24898,24898,1,8864.216968,NA,NA,5307.6,3129.101479,NA,NA,NA,4196.801685
24899,24899,1,48128.80728,41460.47311,NA,29025.7,10295.91754,NA,NA,NA,7266.610317
24900,24900,1,20807.00093,14544.04831,NA,10935.325,2658.101829,NA,NA,NA,1952.14057
24901,24901,2,7093.320991,5227.534924,0.5,NA,971.7338916,NA,NA,NA,2163.061158
24902,24902,2,49653.85359,NA,NA,31549.205,11191.05653,NA,NA,38491.91286,7898.377823
24903,24903,2,27525.77897,NA,0.5,NA,15647.27131,NA,NA,19578.12867,11668.73724
24904,24904,1,5813.079604,NA,0.5,3381.225,598.8741192,NA,NA,4437.633088,476.4749516
24905,24905,2,3759.812289,3429.360419,NA,2827.875,891.0651328,NA,NA,NA,938.3143825
24906,24906,2,27141.16705,NA,NA,NA,19601.93966,NA,NA,21198.02405,19374.48805
24907,24907,1,28211.38374,NA,0.5,NA,4395.152754,NA,16912.84203,NA,3651.703633
24908,24908,2,68999.69305,NA,NA,NA,41550.25782,38682.0362,NA,55323.84852,52951.96977
24909,24909,1,3366.071263,2588.275323,0.5,NA,935.6780567,NA,NA,NA,727.1923069
24910,24910,2,67527.5006,56286.43687,0.5,0,10963.44074,NA,NA,NA,8545.153809
24911,24911,2,32141.57272,NA,NA,NA,13630.8377,NA,24519.3333,NA,20866.4647
24912,24912,1,75524.0154,NA,0.5,47254.35,10522.9974,NA,NA,61548.7357,8201.862303
24913,24913,2,4316.802531,3179.098444,0.5,NA,564.3844565,NA,NA,NA,1069.92985
24914,24914,2,75709.11842,NA,NA,NA,NA,NA,NA,NA,NA
24915,24915,1,4940.107064,3852.82695,0.5,2731.6,624.1291957,NA,NA,NA,522.8082957
24916,24916,1,32598.68556,26040.90301,0.5,21851.8,18682.89621,23306.3131,NA,NA,23696.88875
24917,24917,1,18669.24543,NA,NA,NA,3989.052991,NA,NA,15038.1672,3089.52678
24918,24918,2,19279.08187,NA,NA,NA,3323.655744,NA,15165.23733,NA,2564.411544
24919,24919,2,2984.108446,NA,NA,NA,1003.694764,NA,NA,NA,1346.171707
24920,24920,1,8729.904553,NA,NA,5136.75,NA,NA,6705.198839,NA,NA
24921,24921,2,62423.91287,47354.73985,0.5,0,14883.76911,35276.6303,NA,NA,30961.9323
24922,24922,1,2086.962188,NA,0.5,NA,558.8173829,1385.01241,NA,1895.152879,464.2922742
24923,24923,2,8318.607489,NA,NA,NA,1576.889396,NA,NA,NA,1206.10101
24924,24924,1,6988.959433,5583.010837,NA,4564.9,1176.371035,4996.73143,NA,NA,1060.764535
24925,24925,1,54822.62499,38313.37848,NA,31219.85,8768.858437,NA,NA,NA,6548.330291
24926,24926,2,14510.38437,NA,NA,NA,2982.665185,NA,NA,NA,2281.323915
24927,24927,1,34248.51542,NA,NA,0,4723.078353,NA,NA,25581.04373,3396.74283
24928,24928,1,18311.41048,NA,0.5,10762.955,10067.21988,NA,NA,14730.304,10720.01666
24929,24929,2,3916.395561,NA,0.5,2337.9225,551.6071486,NA,NA,3227.931295,434.9284252
24930,24930,1,22247.22314,NA,NA,NA,NA,NA,NA,NA,NA
24931,24931,1,5461.457136,NA,NA,NA,3284.644001,NA,NA,NA,4792.538228
24932,24932,2,18466.40957,18193.11628,NA,NA,4122.030477,NA,NA,NA,3192.518018
24933,24933,2,12942.68401,10141.63737,NA,NA,2074.947866,NA,NA,NA,1721.203183
24934,24934,1,71265.78327,NA,NA,NA,42233.91643,NA,59131.25154,NA,39718.98935
24935,24935,1,50774.53917,46091.41807,NA,35203.7,8372.881589,NA,NA,NA,5909.377913
24936,24936,1,10307.18766,NA,NA,6443.65,2083.614682,NA,NA,NA,1593.675357
24937,24937,2,11352.60831,NA,NA,NA,1867.651229,NA,12109.64102,NA,3898.637819
24938,24938,2,11009.41232,NA,NA,NA,5142.563855,NA,9648.600938,NA,4119.849194
24939,24939,1,8134.994801,5939.244373,NA,4954.4,1058.680131,NA,NA,NA,878.1924788
24940,24940,1,4493.190657,NA,NA,NA,589.3006073,NA,3319.174459,NA,487.692313
24941,24941,1,3924.663728,NA,NA,NA,825.3237768,NA,NA,NA,679.8490193
24942,24942,2,43418.977,33159.2258,NA,24888.95,19285.39344,NA,NA,NA,22725.19512
24943,24943,2,5337.688054,NA,NA,NA,965.2877166,NA,NA,NA,795.1423743
24944,24944,1,16427.5636,14956.82138,NA,10297.525,4372.988151,NA,NA,NA,3004.469297
24945,24945,2,6346.821223,NA,NA,NA,NA,NA,NA,NA,NA
24946,24946,2,8263.440898,NA,NA,NA,1095.844857,NA,NA,8032.317579,906.8972714
24947,24947,1,33502.45747,NA,NA,NA,9051.334416,NA,NA,36448.92871,23037.84967
24948,24948,2,7724.31548,5519.445021,NA,4472.05,4983.549309,NA,NA,NA,NA
24949,24949,1,18844.02827,NA,NA,NA,NA,NA,NA,NA,NA
24950,24950,1,52630.66586,NA,NA,31676.2,NA,NA,NA,56348.17517,NA
24951,24951,2,34692.02103,NA,NA,NA,6156.449929,NA,28427.68463,NA,NA
24952,24952,1,5738.868986,NA,0.5,NA,813.2701105,NA,4244.520022,NA,641.243119
24953,24953,1,17304.95096,NA,NA,NA,2274.875592,NA,NA,13920.67469,5922.422924
24954,24954,1,8665.387942,NA,0.5,5394.265,1188.312781,NA,7008.473777,NA,2252.739778
24955,24955,1,95660.05491,NA,0.5,54116.35,14627.70243,NA,NA,81377.37483,10323.87963
24956,24956,2,3759.812289,NA,NA,NA,1148.794792,NA,NA,2496.319885,1220.979344
24957,24957,1,7831.255326,NA,NA,NA,1953.048689,NA,NA,NA,1620.085822
24958,24958,2,28659.66764,NA,NA,19564.6,4091.415712,NA,NA,23937.07882,2942.46378
24959,24959,1,23592.17315,NA,NA,NA,NA,NA,NA,NA,NA
24960,24960,1,6889.270145,NA,0.5,4122.85,936.4501007,NA,NA,5472.818985,745.0564352
24961,24961,1,43895.39462,NA,0.5,NA,21719.08156,NA,38318.527,NA,27678.96545
24962,24962,1,74434.95391,NA,NA,0,17747.56847,36029.3454,NA,60624.83561,NA
24963,24963,1,5626.917968,NA,0.5,0,2294.526671,NA,4576.367686,NA,4621.655848
24964,24964,1,6130.778404,NA,NA,NA,4652.718925,NA,NA,4561.618467,4954.418898
24965,24965,2,10153.81059,NA,NA,6183.9,1321.406809,NA,8072.136933,NA,1096.128555
24966,24966,2,44545.87731,31758.09121,NA,25403.005,9516.498549,NA,NA,NA,6716.515185
24967,24967,1,22844.81869,NA,NA,NA,NA,NA,NA,NA,NA
24968,24968,2,22102.06076,NA,NA,15703.6,12450.76442,NA,14937.93017,NA,9284.986217
24969,24969,2,16037.41715,12277.24833,0.5,NA,2832.852222,NA,NA,NA,7061.759455
24970,24970,1,12864.40129,NA,NA,NA,4888.924316,NA,12332.54247,NA,NA
24971,24971,1,19499.46186,NA,NA,12672.9,5425.466133,NA,19075.46843,NA,3727.57617
24972,24972,2,26309.94293,NA,NA,NA,4219.451231,NA,21143.35828,NA,7840.485475
24973,24973,1,7415.00772,NA,NA,NA,2494.012722,NA,NA,NA,2109.784041
24974,24974,1,4902.589604,NA,NA,NA,1837.379954,NA,NA,NA,2464.323812
24975,24975,1,3238.02593,2722.728488,NA,NA,570.7649597,NA,NA,NA,418.9349902
24976,24976,2,8073.434786,NA,0.5,NA,3738.564347,NA,NA,6463.719801,2718.553102
24977,24977,2,95626.06092,NA,0.5,57111.85,19161.69215,NA,81875.9366,NA,13523.86024
24978,24978,2,46721.74748,NA,0.5,31094.6,23117.5378,NA,40785.79446,NA,21740.94461
24979,24979,2,26309.94293,18443.34688,0.5,NA,18120.10902,17337.9337,NA,NA,18127.33495
24980,24980,1,2572.982851,NA,NA,1477.35,984.7627288,NA,2067.948745,NA,985.6908679
24981,24981,1,31021.21295,NA,NA,NA,6232.483187,NA,NA,NA,4766.982569
24982,24982,2,29931.40113,NA,0.5,NA,25044.45271,18067.1165,NA,25571.95596,NA
24983,24983,1,25175.84454,NA,0.5,NA,12812.46681,NA,28168.70012,NA,16250.9922
24984,24984,1,32827.00031,NA,0.5,NA,3770.992368,20254.4232,NA,29923.49522,3133.121259
24985,24985,1,84538.27097,NA,NA,NA,NA,NA,NA,NA,NA
24986,24986,1,89677.84845,NA,0.5,NA,NA,NA,76325.24866,NA,NA
24987,24987,1,7413.913638,NA,NA,4798.175,1033.003788,NA,NA,6042.012048,805.1465281
24988,24988,2,4210.229435,NA,NA,2325.2175,531.2782761,NA,3482.97193,NA,1063.506994
24989,24989,1,12859.82976,10271.19873,NA,8777.725,1869.99722,NA,NA,NA,1319.798943
24990,24990,2,44549.08388,NA,NA,NA,NA,NA,NA,28621.12111,NA
24991,24991,1,71259.02824,NA,NA,40965.575,11073.03596,NA,NA,56143.51631,7815.081753
24992,24992,1,32630.71691,18501.98095,NA,NA,8199.13175,NA,NA,NA,7393.371579
24993,24993,1,5559.790079,NA,NA,NA,971.2625808,NA,NA,NA,800.0640859
24994,24994,2,5938.400157,4615.458468,0.5,NA,4565.312268,NA,NA,NA,NA
24995,24995,2,66768.51976,NA,0.5,43801.425,17056.19407,NA,NA,58263.13412,13293.98363
24996,24996,2,4981.254097,NA,NA,2922.4025,919.7393324,NA,4212.674944,NA,675.0782115
24997,24997,2,75709.11842,NA,0.5,48646.15,12291.76893,51576.6183,NA,61631.93569,9580.482854
24998,24998,1,11775.00021,10027.59376,NA,0,NA,NA,NA,NA,NA
24999,24999,1,123109.2056,NA,NA,NA,62230.95605,NA,NA,112604.8589,84713.32975
25000,25000,1,5838.413204,NA,NA,3625.5025,824.5883577,NA,NA,5094.68014,642.7028258
25001,25001,2,78590.37431,NA,0.5,48311.6525,16395.60174,NA,55275.28586,NA,11571.62033
25002,25002,2,3908.519038,NA,NA,NA,666.8522005,NA,NA,NA,532.5368932
25003,25003,1,77475.67027,NA,NA,NA,NA,NA,65939.91605,NA,NA
25004,25004,1,21351.25694,13182.76466,NA,NA,2976.794281,NA,NA,NA,2186.191973
25005,25005,2,43418.977,33159.2258,NA,NA,5758.989744,NA,NA,NA,4300.647257
25006,25006,1,4727.686937,NA,NA,NA,651.7183412,NA,NA,3517.645332,478.6294491
25007,25007,2,54071.63684,NA,NA,36397.75,25827.94385,NA,NA,44407.41077,21084.22324
25008,25008,2,1684.171334,NA,NA,NA,249.5126217,NA,NA,NA,199.2565614
25009,25009,1,37178.69863,NA,0.5,NA,5980.562444,NA,48483.99457,NA,4968.938016
25010,25010,1,5908.145235,NA,NA,NA,2382.213533,NA,NA,NA,2066.680672
25011,25011,2,120957.7167,NA,NA,NA,18500.37834,NA,NA,112452.4758,13057.1209
25012,25012,2,22839.19654,19050.1906,0.5,NA,4806.985296,NA,NA,NA,3457.087014
25013,25013,1,47176.34637,NA,0.5,0,6896.592329,NA,38616.15937,NA,4867.448554
25014,25014,1,27695.60141,NA,NA,NA,3642.269408,20592.8659,NA,14247.92801,3284.329603
25015,25015,2,15167.69605,NA,NA,NA,2041.941769,NA,12455.26209,NA,1689.866414
25016,25016,1,5305.357466,3941.706921,0.5,NA,4088.896574,NA,NA,NA,3779.277914
25017,25017,2,6782.70147,NA,0.5,NA,856.9211069,NA,NA,4922.207027,717.8088552
25018,25018,2,33741.19615,26432.26414,0.5,NA,28076.09992,NA,NA,NA,28087.29609
25019,25019,1,2688.970615,2337.698345,NA,0,695.8064524,NA,NA,NA,578.109361
25020,25020,1,30652.12279,NA,NA,NA,NA,NA,NA,NA,NA
25021,25021,1,8800.344993,NA,NA,5359.65,1145.268143,NA,6996.150776,NA,950.0186507
25022,25022,1,33102.64714,NA,NA,NA,NA,20078.4873,NA,30284.76536,NA
25023,25023,2,119657.2156,NA,NA,66361.55,23982.69716,NA,84158.99343,NA,16926.40931
25024,25024,1,47947.06863,NA,NA,NA,6587.964021,NA,NA,NA,4919.701312
25025,25025,2,43336.09578,NA,NA,NA,5615.058931,NA,NA,47147.415,4193.163882
25026,25026,1,74434.95391,58110.6578,0.5,0,11246.30707,NA,NA,NA,8765.626225
25027,25027,2,8712.479157,NA,NA,NA,NA,NA,NA,NA,NA
25028,25028,2,31738.85815,NA,0.5,22650.55,17963.45114,NA,39017.20224,NA,NA
25029,25029,1,97043.56335,67546.11976,0.5,NA,14839.25939,NA,NA,NA,44326.86523
25030,25030,2,5908.145235,NA,NA,NA,954.1035495,NA,NA,NA,785.9295717
25031,25031,1,10778.98682,NA,NA,6517.55,NA,NA,NA,7449.815173,NA
25032,25032,1,44604.02772,40481.9482,NA,NA,24758.19547,NA,NA,NA,20210.95149
25033,25033,1,29046.77362,NA,NA,19574,3752.716902,NA,31461.16015,NA,6633.186036
25034,25034,1,26193.57955,19757.21391,0.5,NA,6978.271699,NA,NA,NA,6292.490135
25035,25035,2,32209.80579,NA,0.5,NA,4733.27382,NA,NA,24061.53487,3404.075204
25036,25036,1,10028.19002,NA,NA,5988.45,3899.297714,NA,NA,NA,NA
25037,25037,1,7138.261521,NA,NA,NA,928.966253,NA,NA,6485.187245,770.5926965
25038,25038,2,17574.13991,NA,NA,NA,4533.935892,NA,13532.50518,NA,NA
25039,25039,2,46999.26352,NA,NA,NA,20544.56471,NA,NA,36091.5465,15911.79235
25040,25040,2,2926.729043,NA,NA,NA,1342.112797,NA,NA,NA,1135.346318
25041,25041,1,72126.04218,58620.97173,0.5,NA,11345.06945,51057.8156,NA,NA,23600.5591
25042,25042,2,35353.92985,NA,NA,NA,22442.93632,NA,NA,28080.97887,16736.5109
25043,25043,2,20272.44248,NA,NA,NA,6487.596223,NA,19869.20299,NA,10836.6541
25044,25044,2,18882.76501,13953.89591,0.5,NA,11081.43153,NA,NA,NA,8786.892889
25045,25045,1,108516.0487,NA,NA,69696.35,22272.28465,NA,95167.17789,NA,66530.31221
25046,25046,1,8738.438554,NA,NA,NA,3307.624441,NA,NA,NA,4552.300529
25047,25047,1,26310.93012,NA,NA,NA,5375.906168,NA,NA,NA,4111.820318
25048,25048,1,7592.770958,5546.672456,NA,NA,2926.292171,NA,NA,NA,2421.735494
25049,25049,1,54822.62499,NA,NA,NA,7458.16045,NA,NA,57337.48449,5569.538879
25050,25050,2,9766.305897,8869.865227,NA,NA,1353.78152,NA,NA,NA,NA
25051,25051,1,5354.906306,NA,NA,NA,891.2453416,NA,NA,NA,734.1509945
25052,25052,1,29014.72005,NA,NA,18599.1,7309.233497,NA,NA,20331.02577,5956.89639
25053,25053,2,7801.440571,NA,NA,NA,3023.38312,NA,NA,NA,3305.595228
25054,25054,2,5683.794356,NA,NA,NA,2879.81921,NA,4752.54474,NA,3066.55763
25055,25055,2,37318.67268,NA,0.5,25015.725,21388.00618,24320.1153,NA,30051.19619,NA
25056,25056,2,6353.34156,NA,0.5,NA,664.9626731,NA,4670.241248,NA,516.7971363
25057,25057,1,5681.842311,NA,0.5,NA,546.4051409,NA,4621.037609,NA,434.7296948
25058,25058,2,9214.238852,NA,NA,NA,2240.656244,NA,NA,8371.234943,1858.660992
25059,25059,2,10155.60838,NA,NA,NA,1712.219648,NA,NA,10844.11437,4358.015851
25060,25060,1,52874.38541,NA,0.5,32446.925,12872.50165,NA,40735.4099,NA,10033.11908
25061,25061,2,34998.52991,19593.77341,0.5,NA,5847.266095,NA,NA,NA,5272.632796
25062,25062,2,91790.05747,NA,0.5,56327.95,22346.69316,NA,70716.76743,NA,17417.51834
25063,25063,1,7632.80417,NA,NA,4860.1,1165.312376,3963.60372,NA,6119.970727,NA
25064,25064,1,47864.57107,NA,NA,NA,10102.21252,NA,35578.89601,NA,7129.897981
25065,25065,2,5239.746726,4072.449272,0.5,3127.905,689.3830434,NA,NA,NA,1306.895482
25066,25066,2,10922.72309,NA,NA,NA,2656.113878,NA,8683.411576,NA,NA
25067,25067,2,16910.37427,9842.306572,NA,NA,2579.17025,NA,NA,NA,1894.17231
25068,25068,1,4727.686937,NA,NA,NA,633.2130505,NA,NA,3417.763151,465.0389506
25069,25069,2,16316.03232,NA,NA,12266.9,9505.102712,NA,NA,NA,9617.460283
25070,25070,2,3489.330222,NA,NA,NA,487.1441857,NA,2542.443431,NA,384.100993
25071,25071,1,28872.75603,NA,NA,17774.0575,6510.752808,NA,22025.7028,NA,5042.5866
25072,25072,2,3493.164484,NA,0.5,NA,1650.499498,NA,2567.770158,NA,1637.932131
25073,25073,2,12031.57499,NA,NA,NA,NA,NA,NA,0,NA
25074,25074,1,12394.63904,NA,NA,NA,4450.044519,NA,NA,7765.638102,6966.100789
25075,25075,2,17969.50667,13772.09583,NA,NA,6788.652786,NA,NA,NA,5618.14079
25076,25076,2,85932.55501,67576.85617,NA,47833.775,28784.66782,NA,NA,NA,23497.89692
25077,25077,2,5635.165924,NA,0.5,0,NA,NA,NA,4015.578814,NA
25078,25078,1,6005.068943,NA,0.5,NA,628.5112579,NA,4414.231536,NA,1136.132407
25079,25079,2,5088.25836,NA,0.5,0,663.5773781,NA,3707.476283,NA,1257.974483
25080,25080,1,4353.648528,NA,0.5,2598.95,2871.228898,NA,NA,3588.31944,2653.814241
25081,25081,2,38233.2737,NA,NA,28083.625,9110.68054,NA,NA,35311.82169,6430.098621
25082,25082,2,1719.709658,NA,NA,NA,293.4083623,NA,NA,NA,234.3109576
25083,25083,2,6345.874645,NA,NA,NA,2384.677611,NA,NA,NA,2017.293145
25084,25084,1,17304.95096,NA,NA,NA,3845.965621,NA,NA,12629.25708,2824.521407
25085,25085,2,4462.008562,NA,NA,NA,3229.654406,2693.3463,NA,3812.126467,4629.526809
25086,25086,1,23291.65871,NA,NA,NA,NA,NA,NA,NA,NA
25087,25087,1,10381.33904,NA,NA,NA,1913.100855,NA,NA,NA,3852.497486
25088,25088,1,11003.92936,NA,NA,NA,1810.289022,NA,NA,8527.09233,1548.878967
25089,25089,1,8458.354432,NA,NA,NA,6113.890011,NA,8031.650174,NA,9365.46487
25090,25090,2,69461.64277,54228.04129,NA,NA,31940.4307,NA,NA,NA,40705.1318
25091,25091,2,5050.651248,NA,0.5,2792.7175,494.639402,NA,NA,3665.258035,NA
25092,25092,2,5670.923982,NA,0.5,3135.7,4032.896883,NA,4696.992636,NA,3035.186376
25093,25093,2,39750.9892,NA,NA,NA,21203.16154,NA,NA,NA,21374.5607
25094,25094,1,12067.05136,9455.508522,NA,NA,1934.568012,NA,NA,NA,4727.051962
25095,25095,2,3759.812289,3161.478088,NA,NA,662.7399396,NA,NA,NA,2490.114532
25096,25096,1,65614.93053,54971.25251,NA,35795.1525,10008.18815,NA,NA,NA,7063.537848
25097,25097,2,24417.12836,NA,0.5,NA,10870.10822,NA,NA,18240.20888,NA
25098,25098,1,4905.133787,NA,NA,NA,984.0028035,NA,NA,NA,810.5586678
25099,25099,1,2694.407083,NA,NA,NA,660.4311205,NA,NA,1956.80509,485.0282144
25100,25100,1,4727.686937,3904.364452,NA,NA,1041.040347,NA,NA,NA,764.5520102
25101,25101,1,3969.497713,NA,0.5,NA,523.571867,NA,3305.689219,NA,992.5595269
25102,25102,1,16063.88056,NA,NA,NA,4371.446619,NA,NA,14442.62665,3385.691147
25103,25103,1,5811.013853,NA,0.5,3213.155,3395.805636,NA,NA,4217.053241,2555.707052
25104,25104,1,20040.22928,NA,NA,NA,NA,NA,15350.49504,NA,NA
25105,25105,2,27002.70272,NA,0.5,NA,3551.145778,16308.6539,NA,13891.46813,6276.895167
25106,25106,1,25654.4124,22043.86284,0.416675,15752.5525,5352.499202,NA,NA,NA,4362.19245
25107,25107,2,21949.29326,NA,NA,NA,12449.56359,NA,17835.26736,NA,12305.10476
25108,25108,2,6353.34156,NA,0.5,NA,828.5612553,NA,NA,5190.534141,653.2998038
25109,25109,2,24765.93297,NA,NA,NA,NA,NA,NA,19127.87615,NA
25110,25110,1,25401.43538,18917.58844,0.5,NA,15950.49932,NA,NA,NA,20231.18919
25111,25111,2,8082.497091,NA,NA,4876.65,1299.468109,NA,NA,NA,1070.41884
25112,25112,2,6440.976705,4624.843275,0.5,3784.95,2625.47297,NA,NA,NA,5288.250801
25113,25113,1,37842.25528,NA,NA,NA,20064.09536,NA,NA,NA,21936.94124
25114,25114,1,4833.948385,NA,NA,3284.55,713.9755169,2939.13739,NA,4021.707419,593.205091
25115,25115,1,4951.637802,3737.689624,0.5,2870.8,503.3301085,NA,NA,NA,391.1791883
25116,25116,1,6175.967271,4516.125525,0.5,NA,6363.399578,NA,NA,NA,12817.21553
25117,25117,2,12942.68401,NA,NA,NA,9717.471386,NA,NA,8945.238108,7784.933312
25118,25118,1,2748.284403,NA,NA,NA,393.6261366,NA,NA,NA,314.3431779
25119,25119,2,40719.09698,32332.56884,NA,NA,21669.79573,NA,NA,NA,17689.78643
25120,25120,1,12853.95924,NA,NA,NA,6701.747551,NA,NA,NA,7327.309785
25121,25121,1,31419.44009,NA,0.5,NA,4209.877788,NA,24715.03928,NA,3027.65932
25122,25122,1,65699.06892,NA,0.5,NA,39795.08102,NA,53220.87601,NA,50715.1589
25123,25123,2,33763.87983,NA,NA,19272.175,13675.58946,NA,28361.19747,NA,11163.84575
25124,25124,1,7609.616936,NA,NA,NA,1317.769703,NA,NA,NA,NA
25125,25125,2,8425.165496,NA,0.5,5400.25,1111.268968,NA,7016.247586,NA,876.2077569
25126,25126,2,9673.32663,NA,NA,NA,3718.247305,NA,NA,NA,3145.412515
25127,25127,2,6497.632473,NA,NA,NA,867.2185206,NA,NA,NA,719.3719428
25128,25128,2,53858.25772,NA,NA,32274.15,9064.977324,NA,NA,NA,6769.463326
25129,25129,2,2804.037603,NA,NA,NA,475.0116522,NA,NA,NA,956.5523904
25130,25130,2,104407.8797,83593.84741,0.5,NA,16282.36292,60492.5576,NA,NA,12690.84212
25131,25131,1,12007.036,NA,NA,8359.45,3471.107734,NA,NA,9304.413109,2969.871493
25132,25132,1,3402.581039,2505.822309,0.5,NA,444.8579328,NA,NA,NA,843.3378628
25133,25133,2,6234.899495,NA,0.5,3447.55,610.6196621,NA,5164.110313,NA,485.8199154
25134,25134,1,10455.79403,NA,NA,NA,1567.497063,NA,NA,NA,1251.776654
25135,25135,2,3831.896499,NA,NA,NA,2050.563565,NA,3119.640399,NA,2026.769798
25136,25136,2,10010.05277,NA,NA,NA,1958.152168,NA,NA,NA,5103.056599
25137,25137,2,21267.89754,16281.37854,0.5,13038.1,8402.980308,NA,NA,NA,12125.41616
25138,25138,1,79087.66237,NA,NA,NA,NA,NA,NA,0,NA
25139,25139,1,12067.05136,NA,NA,NA,1934.568012,NA,NA,8340.051227,4727.051962
25140,25140,2,35984.21671,NA,NA,NA,7547.365384,NA,NA,NA,5772.684523
25141,25141,2,50864.44327,NA,NA,30140.85,16972.00527,NA,37211.27723,NA,13854.82135
25142,25142,2,37153.02685,NA,NA,NA,NA,NA,NA,NA,NA
25143,25143,2,24055.41908,NA,NA,NA,NA,NA,21020.4861,NA,NA
25144,25144,1,4994.793608,NA,0.5,3019.9,826.7672892,NA,4062.261473,NA,1655.013642
25145,25145,2,5263.045064,NA,NA,NA,1124.911222,NA,NA,NA,926.6300236
25146,25146,1,5595.793243,4527.31743,NA,NA,728.3469576,NA,NA,NA,656.7695044
25147,25147,1,5201.494765,NA,0.5,NA,876.8183519,NA,NA,3774.725188,734.4759888
25148,25148,2,12979.94133,11041.56389,NA,7601.95,2848.222036,NA,NA,NA,4360.137351
25149,25149,1,29112.51847,NA,0.5,17984.95,7067.878131,NA,22946.66053,NA,5760.196023
25150,25150,2,79930.62379,66624.85609,0.5,53123.325,21075.34651,48212.9735,NA,NA,16426.60199
25151,25151,1,28211.38374,NA,NA,NA,16404.5375,NA,NA,26859.1092,23514.97609
